,province,district,subdistrict,voting_district,ptp_cname,ptp_cno,mfp_cname,mfp_cno,tstp_cname,tstp_cno
3081,บุรีรัมย์,ห้วยราช,ห้วยราชา,3,ว่าที่ร้อยตรีเสนาะ พรหมสวัสดิ์,7,นายทรงพล ทะรารัมย์,4,นายจักรพงษ์ สงวนชม,1
3082,ปทุมธานี,คลองหลวง,คลองเจ็ด,5,นายมนัสนันท์ หลีนวรัตน์,2,นายพิชัย ปิยะกาโส,5,,
3083,ปทุมธานี,คลองหลวง,คลองสอง,3,นายยุทธศักดิ์ ชูประเสริฐ,2,นางสาวชลธิชา แจ้งเร็ว,9,นายนพนันทร์ หนูเจริญ,1
3084,ปทุมธานี,คลองหลวง,คลองสาม,3,นายยุทธศักดิ์ ชูประเสริฐ,2,นางสาวชลธิชา แจ้งเร็ว,9,นายนพนันทร์ หนูเจริญ,1
3085,ปทุมธานี,คลองหลวง,คลองสี่,5,นายมนัสนันท์ หลีนวรัตน์,2,นายพิชัย ปิยะกาโส,5,,
3086,ปทุมธานี,คลองหลวง,คลองหก,5,นายมนัสนันท์ หลีนวรัตน์,2,นายพิชัย ปิยะกาโส,5,,
3087,ปทุมธานี,คลองหลวง,คลองหนึ่ง,3,นายยุทธศักดิ์ ชูประเสริฐ,2,นางสาวชลธิชา แจ้งเร็ว,9,นายนพนันทร์ หนูเจริญ,1
3088,ปทุมธานี,คลองหลวง,คลองห้า,5,นายมนัสนันท์ หลีนวรัตน์,2,นายพิชัย ปิยะกาโส,5,,
3089,ปทุมธานี,คลองหลวง,คลองหนึ่ง,4,นายสุทิน นพขำ,4,นายสกล สุนทรวาณิชย์กิจ,5,นายขุนนเรศ อัครเดชาโภคิน,9
3090,ปทุมธานี,คลองหลวง,คลองสอง,4,นายสุทิน นพขำ,4,นายสกล สุนทรวาณิชย์กิจ,5,นายขุนนเรศ อัครเดชาโภคิน,9
3091,ปทุมธานี,ธัญบุรี,บึงน้ำรักษ์,7,นายยงยุทธ มั่นบุปผชาติ,1,นายประสิทธิ์ ปัทมผดุงศักดิ์,7,พันเอกมานพ ชมชู,6
3092,ปทุมธานี,ธัญบุรี,บึงยี่โถ,5,นายมนัสนันท์ หลีนวรัตน์,2,นายพิชัย ปิยะกาโส,5,,
3093,ปทุมธานี,ธัญบุรี,บึงสนั่น,7,นายยงยุทธ มั่นบุปผชาติ,1,นายประสิทธิ์ ปัทมผดุงศักดิ์,7,พันเอกมานพ ชมชู,6
3094,ปทุมธานี,ธัญบุรี,ประชาธิปัตย์,4,นายสุทิน นพขำ,4,นายสกล สุนทรวาณิชย์กิจ,5,นายขุนนเรศ อัครเดชาโภคิน,9
3095,ปทุมธานี,ธัญบุรี,รังสิต,5,นายมนัสนันท์ หลีนวรัตน์,2,นายพิชัย ปิยะกาโส,5,,
3096,ปทุมธานี,ธัญบุรี,ลำผักกูด,5,นายมนัสนันท์ หลีนวรัตน์,2,นายพิชัย ปิยะกาโส,5,,
3097,ปทุมธานี,เมืองปทุมธานี,บางกะดี,2,นายศุภชัย นพขำ,8,นายเจษฎา ดนตรีเสนาะ,1,,
3098,ปทุมธานี,เมืองปทุมธานี,บางขะแยง,2,นายศุภชัย นพขำ,8,นายเจษฎา ดนตรีเสนาะ,1,,
3099,ปทุมธานี,เมืองปทุมธานี,บางคูวัด,2,นายศุภชัย นพขำ,8,นายเจษฎา ดนตรีเสนาะ,1,,
3100,ปทุมธานี,เมืองปทุมธานี,บางเดื่อ,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3101,ปทุมธานี,เมืองปทุมธานี,บางปรอก,2,นายศุภชัย นพขำ,8,นายเจษฎา ดนตรีเสนาะ,1,,
3102,ปทุมธานี,เมืองปทุมธานี,บางพูด,2,นายศุภชัย นพขำ,8,นายเจษฎา ดนตรีเสนาะ,1,,
3103,ปทุมธานี,เมืองปทุมธานี,บางพูน,2,นายศุภชัย นพขำ,8,นายเจษฎา ดนตรีเสนาะ,1,,
3104,ปทุมธานี,เมืองปทุมธานี,บางหลวง,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3105,ปทุมธานี,เมืองปทุมธานี,บ้านกระแชง,2,นายศุภชัย นพขำ,8,นายเจษฎา ดนตรีเสนาะ,1,,
3106,ปทุมธานี,เมืองปทุมธานี,บ้านกลาง,2,นายศุภชัย นพขำ,8,นายเจษฎา ดนตรีเสนาะ,1,,
3107,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3108,ปทุมธานี,เมืองปทุมธานี,บ้านใหม่,2,นายศุภชัย นพขำ,8,นายเจษฎา ดนตรีเสนาะ,1,,
3109,ปทุมธานี,เมืองปทุมธานี,สวนพริกไทย,4,นายสุทิน นพขำ,4,นายสกล สุนทรวาณิชย์กิจ,5,นายขุนนเรศ อัครเดชาโภคิน,9
3110,ปทุมธานี,เมืองปทุมธานี,หลักหก,2,นายศุภชัย นพขำ,8,นายเจษฎา ดนตรีเสนาะ,1,,
3111,ปทุมธานี,ลาดหลุมแก้ว,คลองพระอุดม,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3112,ปทุมธานี,ลาดหลุมแก้ว,คูขวาง,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3113,ปทุมธานี,ลาดหลุมแก้ว,คูบางหลวง,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3114,ปทุมธานี,ลาดหลุมแก้ว,บ่อเงิน,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3115,ปทุมธานี,ลาดหลุมแก้ว,ระแหง,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3116,ปทุมธานี,ลาดหลุมแก้ว,ลาดหลุมแก้ว,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3117,ปทุมธานี,ลาดหลุมแก้ว,หน้าไม้,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3118,ปทุมธานี,ลำลูกกา,คูคต,6,นายชัยยันต์ ผลสุวรรณ์,8,นายเชตวัน เตือประโคน,4,พันจ่าอากาศเอกวิชัย หัสดี,9
3119,ปทุมธานี,ลำลูกกา,บึงคอไห,7,นายยงยุทธ มั่นบุปผชาติ,1,นายประสิทธิ์ ปัทมผดุงศักดิ์,7,พันเอกมานพ ชมชู,6
3120,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,7,นายยงยุทธ มั่นบุปผชาติ,1,นายประสิทธิ์ ปัทมผดุงศักดิ์,7,พันเอกมานพ ชมชู,6
3121,ปทุมธานี,ลำลูกกา,บึงทองหลาง,7,นายยงยุทธ มั่นบุปผชาติ,1,นายประสิทธิ์ ปัทมผดุงศักดิ์,7,พันเอกมานพ ชมชู,6
3122,ปทุมธานี,ลำลูกกา,พืชอุดม,7,นายยงยุทธ มั่นบุปผชาติ,1,นายประสิทธิ์ ปัทมผดุงศักดิ์,7,พันเอกมานพ ชมชู,6
3123,ปทุมธานี,ลำลูกกา,ลาดสวาย,6,นายชัยยันต์ ผลสุวรรณ์,8,นายเชตวัน เตือประโคน,4,พันจ่าอากาศเอกวิชัย หัสดี,9
3124,ปทุมธานี,ลำลูกกา,ลำไทร,7,นายยงยุทธ มั่นบุปผชาติ,1,นายประสิทธิ์ ปัทมผดุงศักดิ์,7,พันเอกมานพ ชมชู,6
3125,ปทุมธานี,ลำลูกกา,ลำลูกกา,7,นายยงยุทธ มั่นบุปผชาติ,1,นายประสิทธิ์ ปัทมผดุงศักดิ์,7,พันเอกมานพ ชมชู,6
3126,ปทุมธานี,สามโคก,กระแชง,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3127,ปทุมธานี,สามโคก,คลองควาย,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3128,ปทุมธานี,สามโคก,เชียงรากน้อย,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3129,ปทุมธานี,สามโคก,เชียงรากใหญ่,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3130,ปทุมธานี,สามโคก,ท้ายเกาะ,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3131,ปทุมธานี,สามโคก,บางกระบือ,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3132,ปทุมธานี,สามโคก,บางเตย,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3133,ปทุมธานี,สามโคก,บางโพธิ์เหนือ,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3134,ปทุมธานี,สามโคก,บ้านงิ้ว,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3135,ปทุมธานี,สามโคก,บ้านปทุม,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3136,ปทุมธานี,สามโคก,สามโคก,1,นายสุรพงษ์ อึ้งอัมพรวิไล,6,นายสรวีย์ ศุภปณิตา,3,นายรังสิต ใยยุง,5
3137,ปทุมธานี,หนองเสือ,นพรัตน์,5,นายมนัสนันท์ หลีนวรัตน์,2,นายพิชัย ปิยะกาโส,5,,
3138,ปทุมธานี,หนองเสือ,บึงกาสาม,5,นายมนัสนันท์ หลีนวรัตน์,2,นายพิชัย ปิยะกาโส,5,,
3139,ปทุมธานี,หนองเสือ,บึงชำอ้อ,5,นายมนัสนันท์ หลีนวรัตน์,2,นายพิชัย ปิยะกาโส,5,,
3140,ปทุมธานี,หนองเสือ,บึงบอน,7,นายยงยุทธ มั่นบุปผชาติ,1,นายประสิทธิ์ ปัทมผดุงศักดิ์,7,พันเอกมานพ ชมชู,6
3141,ปทุมธานี,หนองเสือ,บึงบา,7,นายยงยุทธ มั่นบุปผชาติ,1,นายประสิทธิ์ ปัทมผดุงศักดิ์,7,พันเอกมานพ ชมชู,6
3142,ปทุมธานี,หนองเสือ,ศาลาครุ,7,นายยงยุทธ มั่นบุปผชาติ,1,นายประสิทธิ์ ปัทมผดุงศักดิ์,7,พันเอกมานพ ชมชู,6
3143,ปทุมธานี,หนองเสือ,หนองสามวัง,7,นายยงยุทธ มั่นบุปผชาติ,1,นายประสิทธิ์ ปัทมผดุงศักดิ์,7,พันเอกมานพ ชมชู,6
3144,ประจวบคีรีขันธ์,กุยบุรี,กุยบุรี,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3145,ประจวบคีรีขันธ์,กุยบุรี,กุยเหนือ,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3146,ประจวบคีรีขันธ์,กุยบุรี,เขาแดง,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3147,ประจวบคีรีขันธ์,กุยบุรี,ดอนยายหนู,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3148,ประจวบคีรีขันธ์,กุยบุรี,สามกระทาย,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3149,ประจวบคีรีขันธ์,กุยบุรี,หาดขาม,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3150,ประจวบคีรีขันธ์,ทับสะแก,เขาล้าน,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3151,ประจวบคีรีขันธ์,ทับสะแก,ทับสะแก,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3152,ประจวบคีรีขันธ์,ทับสะแก,นาหูกวาง,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3153,ประจวบคีรีขันธ์,ทับสะแก,แสงอรุณ,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3154,ประจวบคีรีขันธ์,ทับสะแก,ห้วยยาง,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3155,ประจวบคีรีขันธ์,ทับสะแก,อ่างทอง,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3156,ประจวบคีรีขันธ์,บางสะพาน,กำเนิดนพคุณ,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3157,ประจวบคีรีขันธ์,บางสะพาน,ชัยเกษม,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3158,ประจวบคีรีขันธ์,บางสะพาน,ทองมงคล,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3159,ประจวบคีรีขันธ์,บางสะพาน,ธงชัย,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3160,ประจวบคีรีขันธ์,บางสะพาน,พงศ์ประศาสน์,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3161,ประจวบคีรีขันธ์,บางสะพาน,แม่รำพึง,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3162,ประจวบคีรีขันธ์,บางสะพาน,ร่อนทอง,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3163,ประจวบคีรีขันธ์,บางสะพานน้อย,ช้างแรก,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3164,ประจวบคีรีขันธ์,บางสะพานน้อย,ไชยราช,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3165,ประจวบคีรีขันธ์,บางสะพานน้อย,ทรายทอง,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3166,ประจวบคีรีขันธ์,บางสะพานน้อย,บางสะพาน,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3167,ประจวบคีรีขันธ์,บางสะพานน้อย,ปากแพรก,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3168,ประจวบคีรีขันธ์,ปราณบุรี,เขาจ้าว,2,นายพรเทพ วิสุทธิ์วัฒนศักดิ์,4,นางสาวกัลปังหา โพธิ์เอี่ยม ฟิงเค่อ,1,นายสุกฤษ รักเมือง,3
3169,ประจวบคีรีขันธ์,ปราณบุรี,เขาน้อย,2,นายพรเทพ วิสุทธิ์วัฒนศักดิ์,4,นางสาวกัลปังหา โพธิ์เอี่ยม ฟิงเค่อ,1,นายสุกฤษ รักเมือง,3
3170,ประจวบคีรีขันธ์,ปราณบุรี,ปราณบุรี,2,นายพรเทพ วิสุทธิ์วัฒนศักดิ์,4,นางสาวกัลปังหา โพธิ์เอี่ยม ฟิงเค่อ,1,นายสุกฤษ รักเมือง,3
3171,ประจวบคีรีขันธ์,ปราณบุรี,ปากน้ำปราณ,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3172,ประจวบคีรีขันธ์,ปราณบุรี,วังก์พง,2,นายพรเทพ วิสุทธิ์วัฒนศักดิ์,4,นางสาวกัลปังหา โพธิ์เอี่ยม ฟิงเค่อ,1,นายสุกฤษ รักเมือง,3
3173,ประจวบคีรีขันธ์,ปราณบุรี,หนองตาแต้ม,2,นายพรเทพ วิสุทธิ์วัฒนศักดิ์,4,นางสาวกัลปังหา โพธิ์เอี่ยม ฟิงเค่อ,1,นายสุกฤษ รักเมือง,3
3174,ประจวบคีรีขันธ์,ปราณบุรี,ปากน้ำปราณ,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3175,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,เกาะหลัก,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3176,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,คลองวาฬ,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3177,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,บ่อนอก,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3178,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3179,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,ห้วยทราย,3,นายจีราวัฒน์ กำบัง,1,นายอนุุชา รุ่งมรกต,8,,
3180,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,อ่าวน้อย,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3181,ประจวบคีรีขันธ์,สามร้อยยอด,ไร่เก่า,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3182,ประจวบคีรีขันธ์,สามร้อยยอด,ไร่ใหม่,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3183,ประจวบคีรีขันธ์,สามร้อยยอด,ศาลาลัย,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3184,ประจวบคีรีขันธ์,สามร้อยยอด,ศิลาลอย,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3185,ประจวบคีรีขันธ์,สามร้อยยอด,สามร้อยยอด,1,นายวัชรพล ปลั่งศรีสกุล,2,นายภูวดล ด่านรัตนชัย,6,นายพันธ์ศักดิ์ เพชรพิทักษ์ชน,3
3186,ประจวบคีรีขันธ์,หัวหิน,ทับใต้,2,นายพรเทพ วิสุทธิ์วัฒนศักดิ์,4,นางสาวกัลปังหา โพธิ์เอี่ยม ฟิงเค่อ,1,นายสุกฤษ รักเมือง,3
3187,ประจวบคีรีขันธ์,หัวหิน,บึงนคร,2,นายพรเทพ วิสุทธิ์วัฒนศักดิ์,4,นางสาวกัลปังหา โพธิ์เอี่ยม ฟิงเค่อ,1,นายสุกฤษ รักเมือง,3
3188,ประจวบคีรีขันธ์,หัวหิน,หนองแก,2,นายพรเทพ วิสุทธิ์วัฒนศักดิ์,4,นางสาวกัลปังหา โพธิ์เอี่ยม ฟิงเค่อ,1,นายสุกฤษ รักเมือง,3
3189,ประจวบคีรีขันธ์,หัวหิน,หนองพลับ,2,นายพรเทพ วิสุทธิ์วัฒนศักดิ์,4,นางสาวกัลปังหา โพธิ์เอี่ยม ฟิงเค่อ,1,นายสุกฤษ รักเมือง,3
3190,ประจวบคีรีขันธ์,หัวหิน,ห้วยสัตว์ใหญ่,2,นายพรเทพ วิสุทธิ์วัฒนศักดิ์,4,นางสาวกัลปังหา โพธิ์เอี่ยม ฟิงเค่อ,1,นายสุกฤษ รักเมือง,3
3191,ประจวบคีรีขันธ์,หัวหิน,หัวหิน,2,นายพรเทพ วิสุทธิ์วัฒนศักดิ์,4,นางสาวกัลปังหา โพธิ์เอี่ยม ฟิงเค่อ,1,นายสุกฤษ รักเมือง,3
3192,ประจวบคีรีขันธ์,หัวหิน,หินเหล็กไฟ,2,นายพรเทพ วิสุทธิ์วัฒนศักดิ์,4,นางสาวกัลปังหา โพธิ์เอี่ยม ฟิงเค่อ,1,นายสุกฤษ รักเมือง,3
3193,ปราจีนบุรี,กบินทร์บุรี,กบินทร์,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3194,ปราจีนบุรี,กบินทร์บุรี,เขาไม้แก้ว,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3195,ปราจีนบุรี,กบินทร์บุรี,นนทรี,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3196,ปราจีนบุรี,กบินทร์บุรี,นาแขม,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3197,ปราจีนบุรี,กบินทร์บุรี,บ่อทอง,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3198,ปราจีนบุรี,กบินทร์บุรี,บ้านนา,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3199,ปราจีนบุรี,กบินทร์บุรี,เมืองเก่า,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3200,ปราจีนบุรี,กบินทร์บุรี,ย่านรี,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3201,ปราจีนบุรี,กบินทร์บุรี,ลาดตะเคียน,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3202,ปราจีนบุรี,กบินทร์บุรี,วังดาล,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3203,ปราจีนบุรี,กบินทร์บุรี,วังตะเคียน,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3204,ปราจีนบุรี,กบินทร์บุรี,วังท่าช้าง,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3205,ปราจีนบุรี,กบินทร์บุรี,หนองกี่,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3206,ปราจีนบุรี,กบินทร์บุรี,หาดนางแก้ว,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3207,ปราจีนบุรี,นาดี,แก่งดินสอ,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3208,ปราจีนบุรี,นาดี,ทุ่งโพธิ์,3,นายคงกฤช หงษ์วิไล,8,นายสุนทร คมคาย,3,นายสมพงษ์ เฉลิมวุฒิศักดิ์,6
3209,ปราจีนบุรี,นาดี,นาดี,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3210,ปราจีนบุรี,นาดี,บุพราหมณ์,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3211,ปราจีนบุรี,นาดี,สะพานหิน,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3212,ปราจีนบุรี,นาดี,สำพันตา,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3213,ปราจีนบุรี,นาดี,นาดี,2,นายสมเกียรติ คำดำ,2,นายวุฒิพงศ์ ทองเหลา,7,พันจ่าอากาศเอกเอนก พรมที,3
3214,ปราจีนบุรี,บ้านสร้าง,กระทุ่มแพ้ว,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3215,ปราจีนบุรี,บ้านสร้าง,บางกระเบา,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3216,ปราจีนบุรี,บ้านสร้าง,บางขาม,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3217,ปราจีนบุรี,บ้านสร้าง,บางเตย,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3218,ปราจีนบุรี,บ้านสร้าง,บางแตน,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3219,ปราจีนบุรี,บ้านสร้าง,บางปลาร้า,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3220,ปราจีนบุรี,บ้านสร้าง,บางพลวง,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3221,ปราจีนบุรี,บ้านสร้าง,บางยาง,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
3222,ปราจีนบุรี,บ้านสร้าง,บ้านสร้าง,1,นางกฤษณ์กมล แพงศรี,8,นายไพทูรย์ นาคหิรัญ,4,พันตำรวจเอกสมศักดิ์ นารอด,2
