id,province,party,title,firstName,lastName,sex,age,occupation,highestEducation,vote,votePercent,rank
103103,10,26,นาย,พลวิทย์,  เจริญพงศ์,M,31,นายแพทย์,ปริญญาตรี,3591,3.2459,5
103104,10,21,นาย,กวิน,  ชาตะวนิช,M,34,ธุรกิจส่วนตัว,ปริญญาตรี,597,0.53963,10
103105,10,22,นาย,ประเวช,  แสวงสุข,M,47,ธุรกิจส่วนตัว,ปริญญาโท,23617,21.34735,2
103106,10,30,นาย,วิละ,  อุดม,M,58,เกษตรกร,ต่ำกว่าปริญญาตรี,245,0.22145,13
103107,10,32,นาย,กันตพงศ์,  ดีชัยยะ,M,33,ทันตแพทย์,ปริญญาตรี,4642,4.19589,4
103108,10,14,นาย,ศราพงศ์,  อิศรศักดิ์ ณ อยุธยา,M,40,ครู,ปริญญาโท,1367,1.23563,8
103109,10,36,นาย,ประกิจ,  ศิริมา,M,67,ว่าที่ทนายความ,ปริญญาตรี,322,0.29106,11
103110,10,3,นาย,ปิติพงศ์,  เต็มเจริญ,M,55,นักการเมือง,ปริญญาเอก,247,0.22326,12
103111,10,25,พันตำรวจโท,วันชัย,  ฟักเอี้ยง,M,62,ข้าราชการบำนาญ (ตำรวจ),ปริญญาโท,1964,1.77525,7
103112,10,7,นาย,พศิน,  ชาญศิลป์,M,26,ธุรกิจส่วนตัว,ปริญญาโท,1357,1.22659,9
103113,10,31,นาย,สิริน,  สงวนสิน,M,28,นักธุรกิจ,ปริญญาโท,46405,41.94537,1
103114,10,64,นาย,สุวัฒน์,ไรโอ  สมิทธ์กุล,M,50,อาจารย์สอนพิเศษ,ปริญญาตรี,227,0.20518,14
103115,10,61,นางสาว,วริษอร,  เพชรศิริ,F,43,ธุรกิจส่วนตัว,ปริญญาตรี,161,0.14553,15
103201,10,21,นาย,ชลายน,  ชลายนเดชะ,M,57,ธุรกิจส่วนตัว,ปริญญาตรี,444,0.43694,12
103202,10,26,นาย,วิลาศ,  จันทร์พิทักษ์,M,71,นักการเมือง,ปริญญาโท,11633,11.44811,4
103203,10,25,นาย,ณชิต,  อำนาจเดชานนท์,M,51,ดารา พิธีกร,ปริญญาตรี,899,0.88471,9
103204,10,14,นางสาว,อรไพลิน,  อัครเลิศวรปรีชา,F,41,นักธุรกิจ,ปริญญาโท,1383,1.36102,6
103205,10,22,นาย,อิทธิพัทธ์,  เศรษฐยุกานนท์,M,39,กรรมการผู้จัดการ บริษัท รูทดี จำกัด,ปริญญาโท,14888,14.65138,3
103206,10,37,นางสาว,บุณณดา,  สุปิยพันธุ์,F,46,นักการเมือง,ปริญญาเอก,935,0.92014,8
103207,10,7,นางสาว,อัชญา,  จุลชาต,F,27,อาจารย์สถานศึกษาอาชีวศึกษาเอกชน,ปริญญาโท,1597,1.57162,5
103208,10,30,นาย,สมชาย,  จรุญวงษ์,M,66,รับจ้าง,ต่ำกว่าปริญญาตรี,335,0.32968,14
103209,10,31,นางสาว,ปวิตรา,  จิตตกิจ,F,44,พนักงานบริษัท,ปริญญาตรี,43115,42.42976,1
103210,10,32,นางสาว,นิธิสนี,  กลิ่นพันธหิรัญ,F,51,ธุรกิจส่วนตัว,ปริญญาโท,958,0.94277,7
103211,10,64,นาย,ยุทธนา,  ทองแสนดี,M,50,ไม่ระบุ,ปริญญาตรี,336,0.33066,13
103212,10,18,นาย,วาริช,  อินทนนท์,M,62,ทนายความ,ปริญญาโท,482,0.47434,10
103213,10,29,นาย,อารุม,  ตุ้มน้อย,M,33,รับราชการ,ปริญญาตรี,18736,18.43822,2
103214,10,3,นางสาว,เอษณา,  จรัสสุริยพงศ์,F,32,นักธุรกิจ,ปริญญาตรี,448,0.44088,11
103215,10,53,นาย,พิสณฑ์,  ชลายนนาวิน,M,62,รับราชการ,ปริญญาตรี,114,0.11219,15
103216,10,61,นาย,ทวี,  สูงหางหว้า,M,50,ศิลปิน,ต่ำกว่าปริญญาตรี,99,0.09743,16
103301,10,7,นาย,จักรพันธ์,  พรนิมิตร,M,51,นักการเมือง,ปริญญาเอก,4100,3.75279,5
103302,10,14,นาย,กฤษณ์,  สุริยผล,M,58,ธุรกิจส่วนตัวด้านการขนส่งและโลจิสติกส์,ปริญญาตรี,791,0.72401,9
103303,10,36,นาง,พัทธวรรณ,  รุจิรชัย,F,72,เจ้าหน้าที่คุรุสภา,ปริญญาตรี,153,0.14004,13
103304,10,64,นาย,ปลวัชร,  แสงกิตติกร,M,32,พนักงานเอกชน,ปริญญาตรี,229,0.20961,11
103305,10,22,นาง,รัดเกล้า,อินทวงศ์  สุวรรณคีรี,F,40,ผู้บริหารบริษัท ดีแทค,ปริญญาโท,18628,17.05049,2
103306,10,31,นาย,พงศ์พันธ์,  ยอดเมืองเจริญ,M,45,ธุรกิจส่วนตัว,ปริญญาโท,45189,41.36217,1
103307,10,26,นาย,ชนินทร์,  รุ่งแสง,M,56,ประธานกรรมการตรวจสอบ บริษัท เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),ปริญญาโท,15817,14.47754,3
103308,10,24,นางสาว,รัชนก,  ศรีทองแท้,F,48,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,215,0.19679,12
103309,10,21,ว่าที่ร้อยตรี,สานนท์,  บุญมี,M,46,วิศวกร,ปริญญาโท,651,0.59587,10
103310,10,30,นางสาว,พิมพ์นารา,  พึงรุ่งเรืองวัฒนา,F,26,พนักงานบริษัท,ต่ำกว่าปริญญาตรี,88,0.08055,16
103311,10,25,นางสาว,นนทิกา,  ครองสินทรัพย์,F,37,ผู้บริหารบริษัทระหว่างประเทศจีน-ไทย,ปริญญาโท,905,0.82836,8
103312,10,32,นาย,ณัฐวัฒน์,  พอใช้ได้,M,34,ทนายความ,ปริญญาโท,1078,0.98671,6
103313,10,29,นาย,ธิติวัฐ,  อดิศรพันธุ์กุล,M,29,นักธุรกิจ,ปริญญาเอก,15053,13.77824,4
103314,10,5,นาย,ภพพร,  เปลี่ยนจินดา,M,35,ธุรกิจส่วนตัว และวิศวกร,ปริญญาตรี,142,0.12997,15
103315,10,37,นาย,คมสัน,  พันธุ์วิชาติกุล,M,45,รองโฆษกรัฐมนตรีช่วยว่าการกระทรวงศึกษาธิการ,ปริญญาเอก,1041,0.95284,7
103316,10,67,ว่าที่ร้อยเอก,บรรพต,  ครองผล,M,45,ธุรกิจส่วนตัว,ปริญญาตรี,150,0.1373,14
710101,71,29,นาย,อัครนันท์,  กัณณ์กิตตินันท์,M,36,เจ้าของธุรกิจ,ต่ำกว่าปริญญาตรี,33183,31.38703,1
710102,71,26,นาย,ธนพัต,  ทองใบ,M,58,อดีตที่ปรึกษาอนุกรรมาธิการปฏิรูปด้านการเมือง,ปริญญาโท,726,0.68671,6
710103,71,32,พันเอก,ไพบูลย์,  พัสดร,M,59,อดีตข้าราชการ,ปริญญาตรี,498,0.47105,7
710104,71,25,นางสาว,วณิชชากร,  เศรษฐิรัช,F,57,ทนายความ,ปริญญาตรี,481,0.45497,8
710105,71,22,นางสาว,วรสุดา,  สุขารมณ์,F,46,อาจารย์ประจำ/ธุรกิจส่วนตัว,ปริญญาเอก,9538,9.02177,4
710106,71,7,พลเอก,สมชาย,  วิษณุวงศ์,M,78,ข้าราชการบำนาญ,ปริญญาตรี,7879,7.45256,5
710107,71,37,นาย,จีระเกียรติ,  ภูมิสวัสดิ์,M,61,อดีตข้าราชการ,ปริญญาโท,19856,18.78133,3
710108,71,20,นาย,ธนาวุฒิ,  กล่อมจิต,M,54,รับเหมาก่อสร้าง,ปริญญาตรี,289,0.27336,9
710109,71,31,นาย,วรรษภณ,  แสงเป่า,M,66,ทนายความ,ปริญญาตรี,25720,24.32795,2
710110,71,5,พันเอก,สอิ้ง,  ชนะนา,M,61,อดีตข้าราชการ,ต่ำกว่าปริญญาตรี,166,0.15702,11
710111,71,36,นาย,วสุ,  สังวาลเพชร,M,41,เกษตรกร,ต่ำกว่าปริญญาตรี,287,0.27147,10
710201,71,22,นาย,ยรรยง,  กาญจนชูโต,M,63,อดีตกำนัน,ปริญญาตรี,2608,2.42105,6
710202,71,32,นาย,เสรี,  นาเจริญ,M,51,ค้าขาย รับจ้างทั่วไป,ปริญญาตรี,366,0.33976,8
710203,71,37,นาย,ชูเกียรติ,  จีนาภักดิ์,M,47,อดีตนักการเมือง,ปริญญาโท,20165,18.71948,2
710204,71,20,นาย,บุญฤทธิ์,  ธรรมศร,M,45,รับจ้างทั่วไป,ปริญญาโท,417,0.38711,7
710205,71,7,นาย,สมเกียรติ,  วอนเพียร,M,68,อดีต ส.ส. จังหวัดกาญจนบุรี,ปริญญาโท,18951,17.59251,3
710206,71,26,นาย,ฉัตรพันธ์,  เดชกิจสุนทร,M,53,ธุรกิจส่วนตัว,ปริญญาโท,18196,16.89163,4
710207,71,29,นาย,ชูศักดิ์,  แม้นทิม,M,62,อดีตนักการเมืองท้องถิ่น,ปริญญาตรี,23278,21.60933,1
710208,71,25,นาย,แดนสรวง,  กลิ่นสุคนธ์,M,64,ทนายความ,ปริญญาตรี,293,0.272,9
710209,71,31,นาย,ณัฐศักดิ์,  หงษ์ทอง,M,33,ธุรกิจส่วนตัวและนักลงทุน,ปริญญาโท,17531,16.2743,5
710210,71,36,นาย,เสน่ห์,  ชมภูพาน,M,63,ข้าราชการบำนาญ,ต่ำกว่าปริญญาตรี,51,0.04734,13
710211,71,5,นาย,ประจักษ์,  สุขศรีศิริมงคล,M,52,ทำไร่,ต่ำกว่าปริญญาตรี,105,0.09747,12
710212,71,14,นางสาว,ชญานิศวร์,  มาไพศาลสิน,F,39,ธุรกิจส่วนตัว,ปริญญาเอก,184,0.17081,11
710213,71,47,นาย,ดามพ์,  เผด็จดัสกร,M,77,นักแสดง,ปริญญาตรี,283,0.26271,10
710301,71,25,นาย,นรินทร์,  รักงาม,M,32,ธุรกิจส่วนตัว,ปริญญาตรี,454,0.40122,7
710302,71,22,นาง,กัญญา,  ชมเพ็ชร,F,50,ค้าขาย,ต่ำกว่าปริญญาตรี,1501,1.32649,4
710303,71,37,พลตำรวจตรี,กมลสันติ,  กลั่นบุศย์,M,67,อดีตข้าราชการตำรวจ,ปริญญาโท,910,0.8042,6
710304,71,29,นางสาว,พลอย,  ธนิกุล,F,34,อดีตเลขานุการนายก อบจ.กาญจนบุรี,ปริญญาโท,44033,38.91354,2
710305,71,61,นาย,สิทธิชัย,  สุกุลธนาศร,M,64,ธุรกิจส่วนตัว,ปริญญาตรี,288,0.25452,8
710306,71,32,นาย,ชาติชาย,  บัวซ้อน,M,53,ธุรกิจส่วนตัว/ค้าขาย,ต่ำกว่าปริญญาตรี,270,0.23861,9
710307,71,31,นาย,เจษฎา,  เอี่ยมปุ่น,M,27,ธุรกิจส่วนตัว,ปริญญาตรี,14071,12.43505,3
710308,71,26,นาย,สมปอง,  คำเที่ยง,M,58,ธุรกิจส่วนตัว,ปริญญาโท,999,0.88285,5
710309,71,7,นาย,ยศวัฒน์,  มาไพศาลสิน,M,41,อดีต ส.ส. จังหวัดกาญจนบุรี,ปริญญาโท,44813,39.60285,1
710310,71,5,ร้อยโท,สมชาย,  ภุมรินทร์,M,64,อดีตข้าราชการ,ปริญญาตรี,87,0.07689,10
710401,71,26,นาย,อนุกูล,  แพรไพศาล,M,59,นักกฎหมาย,ปริญญาเอก,556,0.75876,7
710402,71,22,นาย,ยศพัทธ์,  เหลืองสดใส,M,39,"ทนายความ, ธุรกิจส่วนตัว",ปริญญาโท,1228,1.67583,4
710403,71,25,นาย,นิล,  เชื้อทอง,M,59,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,149,0.20334,9
710404,71,7,นาย,ธรรมวิชญ์,  โพธิพิพิธ,M,53,อดีต ส.ส. กาญจนบุรี,ปริญญาโท,1153,1.57348,5
710405,71,29,นาย,ศักดิ์ดา,  วิเชียรศิลป์,M,61,อดีตข้าราชการ,ปริญญาโท,37401,51.04057,1
710406,71,32,นาย,สันติชัย,  จีระพัฒน์,M,61,ทนายความ,ปริญญาโท,1089,1.48614,6
710407,71,6,ว่าที่พันตรี,พงษ์เพชร,  ปรีดิวิสุทธิ์,M,63,อดีตข้าราชการครู ตำแหน่ง ผอ.,ปริญญาโท,496,0.67688,8
710408,71,37,นางสาว,ลำยอง,  ยิ้มใหญ่หลวง,F,56,ธุรกิจส่วนตัว,ปริญญาตรี,15656,21.3655,2
710409,71,31,นาย,ณฐสิทธิ์,  บางอ้อ,M,45,ร้านอาหารและผู้ค้าอัญมณี,ปริญญาโท,10598,14.46293,3
710410,71,36,นาย,นิพนธ์,  พูลสมบัติ,M,60,เกษตรกร,ต่ำกว่าปริญญาตรี,58,0.07915,10
710411,71,5,นาย,พนม,  พลายละหาร,M,49,เกษตรกร,ต่ำกว่าปริญญาตรี,0,0.0,11
710501,71,26,นาย,ชัยวัฒน์,  ไกรฤกษ์,M,61,ที่ปรึกษากฎหมาย,ปริญญาโท,779,0.91056,6
710502,71,37,นาย,ประเทศ,  บุญยงค์,M,59,อดีตนักการเมืองท้องถิ่น,ปริญญาโท,21023,24.57336,2
710503,71,7,นาย,อัฏฐพล,  โพธิพิพิธ,M,56,ธุรกิจส่วนตัว,ปริญญาโท,7984,9.33234,4
710504,71,25,พันตำรวจโท,ประกฤติ,  จวนกระจ่าง,M,62,ทนายความ/ข้าราชการบำนาญ,ปริญญาตรี,419,0.48976,8
710505,71,29,นาย,พนม,  โพธิ์แก้ว,M,44,อดีตสมาชิกสภา อบจ.,ปริญญาตรี,30152,35.24406,1
710506,71,31,นาย,ณัฏพัชรพงษ์,  เรือนพระจันทร์,M,33,ธุรกิจส่วนตัว,ปริญญาตรี,15637,18.27777,3
710507,71,22,พลเอก,ทำนุ,  โพธิ์งาม,M,62,ข้าราชการบำนาญ,ปริญญาตรี,2203,2.57504,5
710508,71,42,นาย,รอน,  สืบยิ้ม,M,58,อดีตนักการเมืองท้องถิ่น,ต่ำกว่าปริญญาตรี,561,0.65574,7
710509,71,32,นาย,ประเทือง,  กรุดทอง,M,58,เกษตรกร,ปริญญาตรี,414,0.48392,9
710510,71,5,นางสาว,ชนันท์ธิพัฒน์,  พรหมสนธิ์,F,58,อดีตบุคลากรทางการศึกษา,ปริญญาโท,89,0.10403,12
710511,71,36,นาย,มงคล,  แก้วสระแสน,M,44,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,127,0.14845,11
710512,71,61,นาย,ชัยณรงค์,  สุวรรณทิพย์,M,59,ทำไร่ ทำสวน,ต่ำกว่าปริญญาตรี,371,0.43365,10
460101,46,5,นาย,สุริยันต์,  ฆารเลิศ,M,69,ข้าราชการบำนาญ,ปริญญาตรี,487,0.51499,8
460102,46,25,นางสาว,ฐานมญ,  มาตรา,F,50,ครูเอกชน,ปริญญาตรี,557,0.58901,7
460103,46,21,นาย,ทองหลอม,  ถิตย์สิทธิ์,M,60,รับจ้างทั่วไป,ต่ำกว่าปริญญาตรี,292,0.30878,10
460104,46,7,นาย,ชัย,  คูสกุลรัตน์,M,58,เลขานุการนายก อบจ.กาฬสินธุ์,ปริญญาตรี,3900,4.12415,3
460105,46,32,นาย,เทิดเเผ่นดินทอง,  ธารชัย,M,59,ค้าขาย,ปริญญาเอก,976,1.03209,5
460106,46,22,นางสาว,ปฐมาภรณ์,  มงคลสินธุ์,F,41,อิสระ,ปริญญาโท,2481,2.62359,4
460107,46,31,นาย,ชวลิต,  กงเพชร,M,36,อดีตผู้อำนวยการสถาบันแบ่งปัณญา,ปริญญาเอก,23027,24.35045,2
460108,46,37,นางสาว,พาวิไล,  พิมพะสาลี,F,53,ครีเอเตอร์ดิจิทัล,ปริญญาเอก,891,0.94221,6
460109,46,29,นาย,วิรัช,  พิมพะนิตย์,M,62,นักการเมือง,ปริญญาโท,56559,59.80965,1
460110,46,26,นาง,สมคิด,  สุทธิพรม,F,64,ข้าราชการบำนาญ,ปริญญาตรี,465,0.49173,9
460111,46,67,นาย,ยงยุทธ,  พัฒนชัย,M,65,พนักงานองค์กรของรัฐ ธกส.,ปริญญาตรี,201,0.21255,11
460112,46,63,นาย,ประพันธ์,  พบูประภาพ,M,66,รับราชการ,ปริญญาตรี,0,0.0,12
460201,46,22,นาย,อรรถวัฒน์,  มณีพันธุ์,M,51,นักการเมืองท้องถิ่น,ปริญญาโท,849,0.93527,5
460202,46,32,นาง,วันเพ็ญ,  เศรษฐรักษา,F,61,ธุรกิจส่วนตัว,ปริญญาตรี,23495,25.88239,2
460203,46,5,นาย,ประพันธ์ศักดิ์,  ฆารเลิศ,M,63,ค้าขาย,ต่ำกว่าปริญญาตรี,319,0.35141,6
460204,46,29,นาย,พลากร,  พิมพะนิตย์,M,41,สมาชิกสภาองค์การบริหารส่วนจังหวัดกาฬสินธุ์,ปริญญาโท,49784,54.84269,1
460205,46,26,นาย,สุพจน์,  นิรมิตร,M,56,ค้าขาย,ปริญญาตรี,293,0.32277,7
460206,46,37,นาย,วรากรณ์,  ภูอาภรณ์,M,48,ข้าราชการทางการเมือง,ปริญญาตรี,1393,1.53455,4
460207,46,31,นางสาว,สุพัตตรา,  วันตุ้ม,F,29,ธุรกิจส่วนตัว,ปริญญาตรี,10427,11.48652,3
460208,46,25,นาย,สมนึก,  ภูวศานต์,M,65,ศึกษานิเทศก์ สำนักงานเขตพื้นที่การศึกษาประถมศึกษา กาฬสินธุ์ เขต 1,ปริญญาโท,132,0.14541,9
460209,46,21,นาย,พงษ์พลิน,  มาตย์เหลี่ยม,M,41,พนักงานบริษัท,ปริญญาตรี,227,0.25007,8
460210,46,7,นาง,บุณยะพร,  พิรชัช,F,69,นักธุรกิจ,ปริญญาตรี,123,0.1355,10
460211,46,67,นาย,สุทิน,  คำนาดี,M,52,เกษตรกร,ต่ำกว่าปริญญาตรี,63,0.0694,11
460301,46,25,นางสาว,ยศรินทร์,  ทองเดือน,F,35,ธุรกิจส่วนตัว,ปริญญาตรี,981,1.14592,5
460302,46,31,นาย,สุรักษ์,  จุตาทิศ,M,50,วิศวกรโยธา,ปริญญาโท,17936,20.95131,3
460303,46,21,นาย,ปรีชา,  นันอำไพ,M,30,เกษตรกร,ต่ำกว่าปริญญาตรี,356,0.41585,8
460304,46,22,นาย,วิทยา,  ภูมิเหล่าแจ้ง,M,72,ลูกจ้าง,ปริญญาเอก,1444,1.68676,4
460305,46,26,นาย,สัมพันธ์,  ภูแป้ง,M,54,ค้าขายวัสดุก่อสร้าง,ปริญญาตรี,551,0.64363,6
460306,46,7,นาย,สินธ์ธณี,  มาตรา,M,49,อาชีพอิสระ,ปริญญาตรี,503,0.58756,7
460307,46,29,นาง,ยรรยงรัตน์,  ไชยศิวามงคล,F,42,ข้าราชการการเมือง,ปริญญาโท,21604,25.23596,2
460308,46,5,นาย,บุญร่วม,  บุตรพรม,M,61,เกษตรกร,ต่ำกว่าปริญญาตรี,302,0.35277,9
460309,46,37,นาย,จำลอง,  ภูนวนทา,M,64,ข้าราชการการเมือง,ปริญญาโท,37044,43.27166,1
460310,46,50,นาง,มธุรส,  อานันท์วัชรานนท์,F,55,รับจ้างทั่วไป,ปริญญาตรี,150,0.17522,10
460401,46,26,นางสาว,สิริยากร,  วงศ์ศิริ,F,25,นักศึกษา,ปริญญาตรี,563,0.59244,7
460402,46,21,นางสาว,พิชยา,  เครือวรรณ,F,36,ค้าขาย,ต่ำกว่าปริญญาตรี,386,0.40619,8
460403,46,29,นาย,พีระเพชร,  ศิริกุล,M,68,ข้าราชการครู,ปริญญาเอก,26766,28.16584,2
460404,46,7,นางสาว,ประภา,  เฮงไพบูลย์,F,50,ธุรกิจส่วนตัว,ปริญญาโท,31536,33.18531,1
460405,46,25,นาย,โชคชัย,  บำรุง,M,46,ทนายความ,ปริญญาตรี,300,0.31569,9
460406,46,5,นาย,อภิชาติ,  มาตรา,M,69,ข้าราชการบำนาญ,ปริญญาตรี,207,0.21783,10
460407,46,37,นาย,สิทธิศักดิ์,  พัฒนชัย,M,55,ธุรกิจส่วนตัว,ปริญญาเอก,1804,1.89835,5
460408,46,32,นาย,จวน,  นัทยาย,M,53,ค้าขาย,ปริญญาโท,594,0.62507,6
460409,46,31,นาย,วัฒนา,  ก้านบัว,M,27,ธุรกิจส่วนตัว,ปริญญาตรี,22020,23.17163,3
460410,46,22,นาง,เขมจิรา,  อนันทวรรณ,F,49,ผู้จัดการบริษัท อนันทวรรณ ปริ๊นเซส จำกัด,ปริญญาตรี,5700,5.99811,4
460411,46,50,นางสาว,แหลมทอง,  โสวันทา,F,44,เกษตรอำเภอสหัสขันธ์,ต่ำกว่าปริญญาตรี,154,0.16205,11
460412,46,63,นาย,ชูถิ่น,  จำเริญเจือ,M,48,เกษตรกร,ต่ำกว่าปริญญาตรี,0,0.0,12
460501,46,7,นาง,รัศมี,  โพธะศรี,F,56,นักธุรกิจ,ปริญญาโท,714,0.73557,5
460502,46,5,นางสาว,รุ่งนภา,  มีศิลป์,F,32,เกษตรกร,ต่ำกว่าปริญญาตรี,204,0.21016,11
460503,46,26,นางสาว,อรยา,  พันสนิด,F,27,นักศึกษา,ปริญญาตรี,216,0.22252,9
460504,46,22,นาย,สุวิทย์,  นันอำไพ,M,58,เกษตรกร,ต่ำกว่าปริญญาตรี,631,0.65006,6
460505,46,67,นาย,กิตติเชษฐ์,  พันธ์จรุง,M,53,เกษตรกร,ปริญญาโท,449,0.46256,7
460506,46,37,นาย,ชานุวัฒน์,  วรามิตร,M,52,นายกองค์การบริหารส่วนจังหวัดกาฬสินธุ์,ปริญญาตรี,32286,33.26122,2
460507,46,31,นาย,ทวี,  ขาวผ่อง,M,61,ข้าราชการบำนาญ,ปริญญาตรี,15178,15.63646,3
460508,46,29,นาย,ทินพล,  ศรีธเรศ,M,52,ที่ปรึกษานายกองค์การบริหารส่วนจังหวัดกาฬสินธุ์,ปริญญาโท,39998,41.20616,1
460509,46,18,นาย,ประภาส,  ยงคะวิสัย,M,52,อิสระ,ปริญญาตรี,0,0.0,16
460510,46,32,นาย,นิพนธ์,  ศรีธเรศ,M,69,สมาชิกสภาผู้แทนราษฎรแบบแบ่งเขต จังหวัดกาฬสินธุ์,ปริญญาตรี,340,0.35027,8
460511,46,21,นาง,รัตนาภรณ์,  คำเนตร์,F,55,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,117,0.12053,13
460512,46,25,นาย,วิมาลย์,  ทิพอาสน์,M,62,ทนายความ,ปริญญาโท,950,0.9787,4
460513,46,24,นาย,ไสว,  เกื้ออนันต์,M,63,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,141,0.14526,12
460514,46,50,นาง,อรวรรณ,  นามโคตร,F,53,เกษตรกรรม,ต่ำกว่าปริญญาตรี,71,0.07314,14
460515,46,45,นาย,สุริยา,  ทรัพย์พงษ์,M,38,เกษตรกร,ต่ำกว่าปริญญาตรี,211,0.21737,10
460516,46,63,นาย,วัชรินทร์,  เขจรวงศ์,M,63,ข้าราชการบำนาญ,ปริญญาตรี,0,0.0,16
460601,46,25,นางสาว,กัญญา,  ศรีชำนาจ,F,58,ค้าขาย,ต่ำกว่าปริญญาตรี,1061,1.11884,7
460602,46,7,นาย,อิสระ,  อินทร์ยา,M,49,อาจารย์มหาวิทยาลัย,ปริญญาเอก,2285,2.40958,6
460603,46,37,นาย,สุรพงษ์,  พลซื่อ,M,57,สมาชิกสภาองค์การบริหารส่วนจังหวัดกาฬสินธุ์,ปริญญาตรี,9596,10.11916,3
460604,46,26,นางสาว,ธัญลักษณ์,  ชินฤทธิ์,F,26,ู้ผู้จัดการแผนกทรัพยากรบุคคล (HR),ปริญญาตรี,530,0.55889,8
460605,46,22,นาย,ภูมิพิพัฒน์,  ไชยทองศรี,M,67,สมาชิกสภาจังหวัดกาฬสินธุ์,ปริญญาตรี,5010,5.28314,4
460606,46,32,นาย,สาริกา,  อุทรักษ์,M,60,เกษตรกร,ต่ำกว่าปริญญาตรี,2466,2.60044,5
460607,46,31,นาย,จุฬา,  ศรีบุตตะ,M,65,ข้าราชการบำนาญ,ปริญญาโท,22935,24.18538,2
460608,46,5,สิบเอก,อรุณ,  ยะสูงเนิน,M,66,ข้าราชการบำนาญ,ต่ำกว่าปริญญาตรี,282,0.29737,9
460609,46,29,นาย,ประเสริฐ,  บุญเรือง,M,64,นักการเมือง,ปริญญาโท,44002,46.40093,1
460610,46,24,นาย,พงษ์ภัตร,  ใจคุ้มเก่า,M,55,ช่างซ่อมเครื่องใช้ไฟฟ้า,ต่ำกว่าปริญญาตรี,120,0.12654,13
460611,46,21,นาย,ประพัฒน์,  ปรีการ,M,63,ค้าขาย,ปริญญาตรี,155,0.16345,12
460612,46,50,นาย,รัฐวัสส์,  จรัสอภิรักษ์,M,69,เกษตรกร,ปริญญาตรี,196,0.20669,10
460613,46,63,นาย,กิตติศักดิ์,  ช่อมะลิ,M,65,เกษตรกร,ต่ำกว่าปริญญาตรี,0,0.0,14
460614,46,61,ดาบตำรวจ,ถาวร,  สัญจรเลิศ,M,68,ข้าราชการบำนาญ,ต่ำกว่าปริญญาตรี,165,0.174,11
620101,62,31,นาย,สุกิจ,  ศุภกิจเจริญ,M,62,อิสระ (วิทยากร),ปริญญาโท,28944,27.3018,2
620102,62,22,นาย,ปรีชา,  มุสิกุล,M,86,นักการเมือง,ปริญญาโท,10693,10.08631,4
620103,62,29,นาย,วีระศักดิ์,  สุ่นสา,M,49,ธุรกิจส่วนตัว,ปริญญาเอก,18462,17.41452,3
620104,62,32,นาย,วัศพล,  เลิศธันยนันท์,M,65,การเกษตร,ปริญญาตรี,424,0.39994,7
620105,62,25,นางสาว,อัปสรณ์,  โฉมนาจ,F,45,ค้าขาย,ปริญญาตรี,757,0.71405,6
620106,62,37,นาย,ไผ่,  ลิกค์,M,44,นักธุรกิจ,ปริญญาตรี,36187,34.13385,1
620107,62,26,นาย,นพพล,  ศรีแปงวงค์,M,26,ธุรกิจส่วนตัว,ปริญญาตรี,934,0.88101,5
620108,62,33,นาย,สมัย,  สุนุรัตน์,M,66,รับราชการครู,ปริญญาตรี,121,0.11413,9
620109,62,50,นาย,รชภู,  เรืองรอง,M,49,ธุรกิจส่วนตัว,ปริญญาตรี,328,0.30939,8
620110,62,61,นาย,ตรีกูณ,นพเก้า,M,65,ค้าขาย,ต่ำกว่าปริญญาตรี,78,0.07357,10
620201,62,22,นาย,สุขวิชชาญ,  มุสิกุล,M,57,นักการเมือง,ปริญญาตรี,6214,5.88057,4
620202,62,32,นาย,จุลพันธ์,  ทับทิม,M,64,เกษตรกร,ปริญญาโท,3999,3.78442,5
620203,62,31,นาย,สมชาย,  ผลมา,M,59,ค้าขาย,ต่ำกว่าปริญญาตรี,24196,22.8977,2
620204,62,29,นาย,เรวัตร์,  อินทพงษ์,M,55,ธุรกิจส่วนตัว,ปริญญาตรี,18465,17.47421,3
620205,62,25,นาย,ทวิน,  แป้นจันทร์,M,61,ธุรกิจส่วนตัว,ปริญญาโท,575,0.54415,7
620206,62,26,นาย,ศรสิน,  อินทะชัย,M,54,ธุรกิจส่วนตัว,ปริญญาตรี,831,0.78641,6
620207,62,37,นาย,เพชรภูมิ,  อาภรณ์รัตน์,M,30,อดีตสมาชิกสภาผู้แทนราษฎร จังหวัดกำแพงเพชร,ปริญญาตรี,41143,38.93536,1
620208,62,33,นาย,ณัฐปคัลภ์,  อิทธินันต์,M,47,ทนายความ,ปริญญาตรี,241,0.22807,8
620301,62,29,นาย,จรัญ,  อิสระบัณฑิตกุล,M,55,ธุรกิจส่วนตัว,ปริญญาโท,19626,20.74542,2
620302,62,25,นาย,สุรเชษฐ,  สีเหนี่ยง,M,62,อิสระ,ปริญญาตรี,830,0.87734,8
